Report generated on: 11-04-2020 09:50:59
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.53-1-UKR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","82","84.34246575342466","89.9","88","91.6","94.7","89.7","87.5","84.89139076552877","86.74805328590135","85.45992213379178","88.84416576511781","96.88536122419671","99.387","107.756","107.711","99.38731147540983","93.55910410958904","83.27214246575342","79.59763561643835","81.03467213114754","74.78174246575342","65.87503561643835","59.26901369863014","55.83243715846994","53.246794520547944","56.175561643835614","60.25501369863014"
"INTL.55-1-UKR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","96","92.14246575342466","93","91","92","93","88","85","82","83","84","88","96","98","101","99","91.98231147540983","86.73810410958905","77.53714246575342","73.17563561643836","74.67767213114755","69.25674246575342","60.78703561643836","54.64201369863014","51.20543715846995","48.61979452054795","51.54856164383562","55.628013698630134"
"INTL.57-1-UKR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","72","66.14246575342466","63","60","59","57","54","53","52","52","52","56","60","63","67","66","61.46134699453552","57.73772328767123","51.10117534246575","48.28675890410959","45.62865300546448","43.21175068493151","40.492857534246575","35.91191232876712","32.07103825136612","29.654794520547945","32.082191780821915","34.33424657534247"
"INTL.58-1-UKR-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","24","26","30","31","33","36","34","32","30","31","32","32","36","35","34","33","30.520964480874316","29.00038082191781","26.43596712328767","24.888876712328766","29.04901912568306","25.309991780821917","19.53217808219178","17.771101369863015","18.169398907103826","18","18.5013698630137","20.328767123287673"
"INTL.59-1-UKR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.735","0.762","0.959","0.965","0.965","0.965","0.965"
"INTL.56-1-UKR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-14","-7.8","-3.1","-3","-0.4","1.7","1.7","2.5","2.89139076552877","3.74805328590135","1.45992213379178","0.844165765117808","0.88536122419672","1.387","6.756","8.711","7.405","6.821","5.735","6.422","6.357","5.525","5.088","4.627","4.627","4.627","4.627","4.627"
"","United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-ARE-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","1747","1538","1343","1272","1279","1356","1515","1686","1695","1990","2252","2531","2410","2304.916884931507","2343.041095890411","2395.449315068493","2439.3502732240436","2479.6246575342466","2518.5013698630137","2337.4465753424656","2572.325430291541","2500.040827871419","2386.833130925945","2660.8295788708656","2766.7450844977047","2844.6266575342465","2948.468630136986","2947.497","3046.3700273224044","2795.043","2815.176","3216.539082191781","3401.3435573770494","3442.494","3544.966780821918","3680.5900547945207","3772.7882732240437","3728.316082191781","3790.6174520547947","4134.209232876712"
"INTL.55-1-ARE-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","1744","1534","1340","1269","1276","1353","1515","1686","1695","1990","2252","2532","2410","2305.2168849315067","2343.241095890411","2392.6493150684933","2437.6502732240438","2476.4246575342468","2515.301369863014","2329.246575342466","2567.8278688524592","2494.9999999999995","2381.9945205479453","2658.1369863013697","2757.3606557377047","2835.4246575342468","2935.698630136986","2938.316","3036.7650273224044","2786","2804","3204.178082191781","3388.6065573770493","3429","3531.1917808219177","3660.4520547945203","3752.6502732240438","3708.178082191781","3770.4794520547944","4114.071232876712"
"INTL.57-1-ARE-TBPD.A","                Crude oil including lease condensate (Mb/d)","1533","1678.6","1663.8","1936.4","1998.7","1830.5","1831","1708.7267759562842","1474.021917808219","1249.986301369863","1148.6301369863013","1145.9153005464482","1193.3972602739725","1330.0328767123287","1540.7260273972602","1565.068306010929","1860.1397260273973","2117.001093150685","2385.9996876712326","2266.1464598390035","2159.2168849315067","2193.241095890411","2232.6493150684933","2277.6502732240438","2316.4246575342468","2345.301369863014","2169.246575342466","2367.8278688524592","2204.9999999999995","2081.9945205479453","2348.1369863013697","2478.2622950819673","2535.4246575342468","2635.698630136986","2602.589271232877","2820.7650273224044","2560","2570","2849.178082191781","2993.6065573770493","2938","3010.1917808219177","3149.4520547945203","3242.6502732240438","3174.178082191781","3216.4794520547944","3487.0383561643835"
"INTL.58-1-ARE-TBPD.A","                NGPL (Mb/d)","","","","","","","","35","60","90","120","130","160","185","145","130","130","135","146","144","146","150","160","160","160","170","160","200","290","300","310","279.0983606557377","300","300","335.7267287671233","216","226","234","355","395","491","521","511","510","534","554","627.0328767123287"
"INTL.59-1-ARE-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-ARE-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","3","4","3","3","3","3","0.3","0.3","-0.2","-0.5","-0.2","-0.6","-0.2","-0.3","-0.2","2.8","1.7","3.2","3.2","8.2","4.49756143908197","5.04082787141918","4.838610378","2.69259256949589","9.38442876","9.202","12.77","9.181","9.605","9.043","11.176","12.361","12.737","13.494","13.775","20.138","20.138","20.138","20.138","20.138"
"","United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-GBR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","1674","1874","2164","2430","2652","2711","2735","2613","2443","1997","1982","1995","2045","2143.59097260274","2654.671232876712","2818.7643835616436","2892.03825136612","2814.8465753424657","2918.345205479452","2982.1643835616437","2567.023455737706","2594.693698630137","2562.0066698630135","2391.7282534246574","2074.3669670907216","1862.3614246575341","1691.752619178082","1690.6838356164383","1590.3086174863388","1509.2388712328768","1412.3159260273972","1169.6805616438355","1009.2877021857923","934.3479835616438","921.6244575342466","1020.7764931506849","1083.928368852459","1071.8193424657534","1153.9590684931507","1169.961808219178"
"INTL.55-1-GBR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","1667","1861","2143","2402","2616","2675","2691","2568","2391","1942","1928","1938","1986","2083.8729726027395","2592.671232876712","2755.7643835616436","2827.03825136612","2750.8465753424657","2856.345205479452","2922.1643835616437","2507.757196721313","2540.7040273972602","2503.2791780821917","2334.566630136986","2017.6594922273337","1805.9854246575342","1637.4916191780821","1636.4198356164384","1535.4136174863388","1451.9078712328767","1354.2019260273973","1111.1155616438357","954.1847021857924","879.0979835616438","870.5044575342466","969.985493150685","1031.921368852459","1018.7423424657534","1100.8820684931507","1116.884808219178"
"INTL.57-1-GBR-TBPD.A","                Crude oil including lease condensate (Mb/d)","2","2","12","245","768","1082","1568","1621.967213114754","1811.1342465753426","2065.0219178082193","2291.2602739726026","2479.74043715847","2529.6575342465753","2539.1013698630136","2405.923287671233","2232.0491803278687","1801.9561643835616","1819.9999123287673","1797.0010465753423","1825.3825136612022","1915.1195479452056","2374.5479452054797","2489.202739726027","2567.844262295082","2517.821917808219","2615.6438356164385","2684.1917808219177","2275.0495464480887","2282.32602739726","2291.72602739726","2093.176191780822","1845.3338091672242","1648.5432328767124","1490.1960575342466","1497.971298630137","1391.371494535519","1327.787093150685","1233.1869397260275","1026.4301369863015","888.0918114754098","801.2909616438357","787.2186","893.2601452054795","933.022543715847","910.5232876712329","1000.1095890410959","1026.4109589041095"
"INTL.58-1-GBR-TBPD.A","                NGPL (Mb/d)","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","168.75342465753425","218.12328767123287","266.56164383561645","259.19398907103823","233.0246575342466","240.7013698630137","237.97260273972603","232.70765027322403","258.37800000000004","211.4931506849315","241.19043835616438","172.12568306010928","156.54219178082192","142.2955616438356","130.14853698630137","137.3421229508197","118.82077808219178","105.05598630136986","72.15342465753425","52.319890710382516","46.86902191780822","53.27085753424657","51.66334794520548","69.10382513661202","77.05205479452054","78.6054794520548","68.30684931506849"
"INTL.59-1-GBR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.04","NA","0","0","0","0","0","0","0","0","0","0.06","0.2","0.2","0.9","5","8.3","6.7","5.3","15.959","12.532","13.773","30.938","30.015","25.062","29.795","31.167","22.167","22.167"
"INTL.56-1-GBR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","59.718","62","63","65","64","62","60","59.2662590163935","53.9896712328767","58.7274917808219","57.1616232876712","56.707474863388","56.376","54.261","54.264","54.895","57.331","58.114","58.565","55.103","55.25","51.12","50.791","52.007","53.077","53.077","53.077"
"","United States","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-USA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","10809","10739","10783","10788","11107","11192","10905","10648","10473","9880","9678","9883","9768","9601.95002739726","9413.013698630137","9399.934246575342","9444.382513661201","9460.594520547946","9278","8993.564383561645","9057.775957349726","8957.008215561644","8998.432876712326","8765.83287671233","8722.267761557378","8327.13702739726","8314.320495890412","8466.32037260274","8563.532538251366","9136.947778082193","9698.11777260274","10150.901547945205","11142.543677595628","12395.430112328768","14157.726043835617","15154.879449315069","14849.86081967213","15673.326010958905","17909.767224657535","19471.199934246575"
"INTL.55-1-USA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","10214","10231","10252","10300","10554","10635","10289","10009","9818","9219","8994","9168","8996","8835.612939726027","8645.05205479452","8625.547945205479","8607.319672131147","8611.191780821919","8391.854794520548","8107.183561643836","8109.983607377049","8053.821914876713","8041.871232876711","7791.745205479453","7671.1803282240435","7337.737008219178","7320.320490410959","7470.624383561644","7570.636475409836","8158.383408219178","8630.460265753425","9074.517969863015","10083.215734972677","11308.764383561644","13077.21102739726","14092.934194520549","13731.89075956284","14562.060189041096","16771.64940821918","18402.350638356165"
"INTL.57-1-USA-TBPD.A","                Crude oil including lease condensate (Mb/d)","9207.953","8774.205","8374.737","8131.639","8244.562","8707.441","8551.534","8596.625756830597","8571.572515068492","8648.53434520548","8687.668397260273","8878.950702185792","8971.377997260275","8680.14249041096","8348.978024657534","8139.688510928962","7613.076709589041","7355.307356164382","7416.545101369862","7171.124524590165","6846.664917808219","6661.627397260274","6559.58904109589","6464.55737704918","6451.435616438356","6251.909589041096","5881.460273972602","5821.601094808743","5801.402737589041","5744.076712328765","5649.238356164384","5440.915300546448","5183.712328767123","5085.86578630137","5073.898375342465","4999.66925409836","5356.695871232877","5484.400063013699","5667.227446575343","6520.5874016393445","7494.117715068493","8789.39177260274","9446.493221917808","8851.519051912568","9371.356104109589","10964.08786849315","12248.019145205479"
"INTL.58-1-USA-TBPD.A","                NGPL (Mb/d)","","","","","","","","1573","1609","1550","1559","1630","1609","1551","1595","1625","1546","1559","1659","1697","1735.6659287671232","1726.6191780821919","1762.2520547945205","1830.0846994535518","1817.1342465753426","1759.2904109589042","1849.5479452054794","1910.9699466393442","1868.3945200000005","1880.2410958904106","1719.2054794520557","1809.1557384153004","1716.9945589041097","1738.7780630136986","1782.9972219178082","1783.666693989071","1909.9286767123288","2074.0246630136985","2216.068602739726","2407.9398360655737","2605.635695890411","3014.5150575342464","3342.325975342466","3509.1722267759565","3782.7452273972604","4369.350706849315","4824.506857534247"
